Subject_ID,Skill_Hand,Skill_Computed,Sgm_ID,Dem,GQ_X,GQ_Y,GQ_Z,GQ_RX,GQ_RY,GQ_RZ,avg_F_X,avg_F_Y,avg_F_Z,avg_T_X,avg_T_Y,avg_T_Z,max_F_X,max_F_Y,max_F_Z,max_T_X,max_T_Y,max_T_Z,Pressure_Thumb,Pressure_Index,Pressure_Middle,Pressure_Ring,Pressure_Pinky,Pressure_Palm,max_subsegments,subsegm_X,subsegm_Y,subsegm_Z,avg_VR_Skill,avg_VR_TaskPace,avg_VR_pbCoord,avg_VR_pbGrasp,avg_VR_pbMove,avg_VR_EstimatedFT
34,0,0,2,3,1.1421,0.1931,0.099253,0.078113,0.22192,0.57672,3.7018,2.3363,-0.31627,0.23522,-0.32557,-0.03966,15.916,10.356,2.1852,0.75807,0.045873,0.0053634,2.9167,52.25,13.333,7.75,6.3125,12.8,12,12,10,6,3,2,0,0,0,2
34,0,0,2,4,1.1092,0.35826,0.4463,0.079156,1.3993,0.45815,3.5308,2.2807,0.057923,0.24307,-0.40678,-0.030594,15.319,7.7663,4.7319,0.883,0.054521,0.0056678,12.75,51.917,18.333,6.9167,6.0625,17.022,12,12,10,6,2,2,0,0,0,2
34,0,0,2,5,0.59904,0.1394,0.22572,0.081085,0.18746,0.81981,2.522,1.9026,0.41138,0.17395,-0.35399,-0.033192,11.316,10.552,4.1676,1.2006,0.052891,0.01294,9.6667,78.917,31.583,14,6.6875,24.133,12,12,10,6,1,1,1,0,1,1
34,0,0,2,6,1.0686,0.11697,0.50461,0.069924,1.7719,1.7052,5.4887,3.8775,0.44857,0.39976,-0.52624,-0.044761,19.133,10.808,5.1812,1.1835,0.045553,0.0072514,3,61.167,19.083,10,6.625,18.844,12,12,10,6,2,1,0,1,1,1
34,0,0,2,7,2.1703,0.42831,0.42398,0.27043,0.4156,0.42785,4.9858,5.2275,-0.68801,0.57983,-0.60521,-0.043621,21.478,16.411,5.4493,1.8212,0.056794,0.023249,0.1875,23.167,10.083,9.5833,5.875,8.7333,12,12,10,6,2,1,0,0,1,2
34,0,0,2,8,2.8572,0.14094,0.91629,0.27776,3.2063,1.4064,5.6521,2.5104,-0.27447,0.2385,-0.59745,-0.06323,21.922,9.5619,1.5245,1.0545,0.063475,0.0070652,0.1875,22.083,9.5,8.3333,5.8125,15.689,12,12,10,6,2,2,0,0,0,1
34,0,0,2,9,2.7337,0.129,0.33853,0.22727,2.569,1.2244,5.6755,3.5119,-1.1273,0.37526,-0.76183,-0.068631,23.694,11.3,1.0289,1.3314,0.077061,0.0088685,0.25,28.833,10.25,7.3333,5.9375,11.933,12,12,10,6,2,2,0,0,1,1
34,0,0,2,10,1.6809,0.30028,0.60032,0.16464,1.369,0.78407,3.5339,3.4117,-1.3935,0.32319,-0.54105,-0.049594,26.386,13.844,2.5263,1.3612,0.071995,0.0082777,0.1875,17.833,13.917,7.4167,6.125,9.1111,12,12,10,6,2,2,0,1,0,1
34,0,0,2,11,1.1201,0.035297,0.10729,0.016182,0.46329,0.596,4.341,3.6926,-1.1374,0.28281,-0.50597,-0.0456,24.615,15.115,0.27344,1.0743,0.061965,0.0063266,0.1875,57.167,11.583,12.583,6.0625,23.844,12,12,10,6,3,2,0,1,0,2
34,0,0,2,12,1.4944,0.45839,0.47171,0.086949,0.082441,0.13175,4.4541,3.4938,0.18443,0.35313,-0.50418,-0.040433,16.376,8.9748,10.618,1.0446,0.10451,0.0086405,0.1875,66.25,17.583,10.917,6.1875,25.089,12,12,10,6,2,1,0,0,0,1
34,0,0,2,13,0.524,0.86276,0.90011,0.026543,0.021739,0.023923,5.3061,4.1425,-1.7527,0.40642,-0.65351,-0.058157,22.038,14.914,9.2202,1.7025,0.083309,0.015342,0.33333,50,14.167,12.167,6.3125,23.733,12,12,10,6,2,2,0,1,0,2
34,0,0,2,14,2.53,1.2327,0.64649,0.19089,0.19831,1.8597,4.6903,2.6665,-2.4617,0.29332,-0.51271,-0.049873,21.331,12.064,1.4656,1.4071,0.10609,0.0060635,0.1875,55.917,18.75,9.9167,6.5625,21.822,12,12,10,6,2,1,0,1,0,2
35,1,0,2,1,1.6567,0.78565,0.52472,0.24684,0.25386,0.4835,2.64,-1.2915,1.0134,-0.18347,-0.27805,-0.046337,10.953,2.3948,4.6307,0.28782,0.022827,0.0032657,0,9.9167,7.4167,7.5833,6.6875,4.2895,8,6,5,8,2,2,1,0,0,1
35,1,0,2,2,2.0493,2.3937,0.58067,0.11957,0.20817,0.39674,1.989,-1.2127,0.84849,-0.13977,-0.21231,-0.04468,12.252,0.557,3.4288,0.043608,0.036217,0.003338,0,5.75,10.833,9.0833,6.5,4.3684,8,6,5,8,2,1,1,0,0,2
35,1,0,2,3,2.1592,2.3563,0.44882,0.14138,0.25727,1.3472,2.6829,-0.80452,0.73509,-0.10487,-0.3265,-0.051406,11.135,3.4627,3.1001,0.35077,0.030824,0.0010222,0,13.083,4.5,9.1667,6.375,4.6222,8,6,5,8,2,1,1,0,1,1
35,1,0,2,4,0.8159,0.75287,1.132,0.31679,0.63409,0.7298,1.7873,0.67259,0.57563,-0.010051,-0.21721,-0.028277,11.371,1.7718,2.2335,0.11148,0.039103,0.001346,0,10.333,4.25,9.3333,6.4375,4.7632,8,6,5,8,2,2,1,1,0,1
35,1,0,2,5,0.42163,0.68622,1.0974,0.76836,0.74041,0.82584,4.8914,-0.91152,-0.65448,-0.12848,-0.45858,-0.07075,18.494,0.79156,1.5342,0.066783,0.028342,0.0051706,0,19.75,7.75,7.6667,6.25,4.5395,8,6,5,8,1,2,1,0,0,1
35,1,0,2,6,0.21946,0.32905,0.85022,0.23237,1.9449,0.51927,4.395,-0.47486,0.96113,-0.078027,-0.46772,-0.065196,15.886,1.2938,4.8701,0.1222,0.041781,0.0034662,0,8.25,2.3333,10.417,6.5,5.4474,8,6,5,8,3,2,0,0,0,1
35,1,0,2,7,0.75279,0.42928,0.89086,0.34263,2.4241,1.2085,2.8881,-0.066102,-0.16134,-0.054843,-0.32979,-0.05375,15.659,2.6004,0.51847,0.20818,0.042618,0.0011959,0,12.833,4.25,8.0833,6.5625,5.0921,8,6,5,8,2,2,0,0,0,1
35,1,0,2,8,2.067,1.2177,1.0389,0.26683,0.4156,0.1376,4.3473,0.67414,-0.30209,-0.027494,-0.4965,-0.060939,18.353,2.0425,5.989,0.092604,0.046096,0.00073927,0,16.75,3.25,9.5,6.6875,5.5789,8,6,5,8,2,2,1,0,1,2
35,1,0,2,9,0.70212,1.1169,0.39561,0.64252,0.28311,1.1409,2.7674,-1.5041,1.0516,-0.13694,-0.41793,-0.052727,14.779,0.70351,6.1965,0.079159,0.028061,0.0040407,0,11.917,23.75,5.5,6.5625,6.9333,8,6,5,8,2,2,0,0,0,2
35,1,0,2,10,0.32129,0.64608,0.75406,0.35658,0.13697,0.36018,1.1037,-0.99066,0.59949,-0.057531,-0.14478,-0.022696,9.9189,0.47868,2.3057,0.025418,0.031177,0.0037826,0,10.083,23.25,8.8333,6.4167,5.5111,8,6,5,8,2,2,1,0,0,1
35,1,0,2,11,0.60654,0.58045,0.68321,0.31262,0.30164,0.6402,2.4416,-0.51348,1.16,-0.073079,-0.31167,-0.027352,12.754,0.93982,6.95,0.074618,0.033596,0.0050975,0,5,19.75,7.5833,6.5625,9.3111,8,6,5,8,1,1,1,0,0,1
35,1,0,2,12,0.56972,0.51564,0.74588,1.1013,0.83009,0.98725,2.3105,-0.52245,0.8074,-0.098124,-0.35446,-0.028837,12.256,1.5717,6.7687,0.05572,0.042825,0.0033132,0,5.4167,8.75,4.5833,6.625,4.5658,8,6,5,8,2,2,1,0,1,1
35,1,0,2,13,0.55994,2.0937,1.2805,1.0694,0.17731,1.3247,3.8527,-0.75268,-1.1029,-0.03227,-0.37901,-0.062606,16.303,4.362,6.2498,0.53861,0.02963,0.0057005,0,10.083,5.0833,11.333,7.5,4.8444,8,6,5,8,2,2,1,0,1,1
35,1,0,2,14,1.0738,0.59583,0.83901,0.83026,1.3975,0.56486,2.3609,2.03,-0.30344,0.085461,-0.23663,-0.029812,15.125,6.8863,2.2252,0.65938,0.032533,0.00041697,0,14.25,12.25,11.917,6.6875,7.3778,8,6,5,8,2,2,1,0,0,2
35,1,0,2,15,0.67155,0.64047,0.85415,0.5969,0.36106,1.302,1.9555,-0.23369,0.22248,-0.0065693,-0.26121,-0.036703,15.026,0.74904,1.3517,0.15823,0.042975,0.0047456,0,9.3333,6.6667,6,6.9375,4.3684,8,6,5,8,3,2,0,0,0,2
35,1,0,2,16,1.2663,0.36997,1.1677,0.37524,2.436,1.3802,2.2366,1.0313,-0.89099,0.097881,-0.20195,-0.027855,15.509,4.3458,0.71761,0.5074,0.052707,0.0040304,0,10.833,7.0833,8.4167,6.8125,4.9778,8,6,5,8,2,2,0,0,0,1
36,1,0,2,1,2.8471,0.46668,0.79768,0.0057129,0.0056555,0.0058287,5.5808,1.0544,-3.5461,0.11479,-0.71029,-0.029959,19.402,5.8893,1.557,0.6809,0.051094,0.04004,0.83333,21.833,26.75,47.5,12.333,24.378,4,4,3,3,3,2,0,0,1,1
36,1,0,2,2,4.4097,0.29968,0.52478,0.84366,1.9216,1.6382,1.3766,0.93662,-0.27878,0.10306,-0.17319,-0.027583,9.6675,4.5806,0.89467,0.49299,0.080029,0.0036651,0,5.4167,3.5,12.167,9.8333,8.3111,4,4,3,3,4,2,0,0,0,2
36,1,0,2,3,2.5759,0.7611,0.36509,0.020988,0.021812,0.18882,3.4405,0.017398,-2.7191,-0.017016,-0.41271,-0.05063,20.98,5.3528,0.8191,0.42523,0.082109,0.22385,0,32.333,1.6667,25.583,11.25,11.289,4,4,3,3,4,2,0,0,0,2
36,1,0,2,4,0.14091,1.1521,0.81424,0.010699,0.0077166,0.0098657,2.7228,2.7298,0.63837,0.24014,-0.43731,-0.046247,14.007,11.816,15.052,1.2208,0.068825,0.050465,0,34,0.25,27.833,9.4167,8.2889,4,4,3,3,3,2,0,0,1,2
36,1,0,2,5,0.0882,2.2522,0.3113,0.038405,0.01153,0.021253,1.2553,1.1693,-1.3305,0.12211,-0.1589,-0.010951,11.129,6.1126,0.57452,0.72934,0.052439,0.024615,0,29.333,0,29.25,9.0833,9.5778,4,4,3,3,3,2,0,0,0,2
36,1,0,2,6,0.21031,2.0161,0.53488,0.019682,0.018605,0.02944,3.8318,0.81256,-2.5822,0.097787,-0.60241,-0.035691,18.752,5.9061,0.54825,0.75109,0.071194,0.0028806,0,36.583,2.1667,32.833,9.0833,10.289,4,4,3,3,2,2,0,0,0,1
36,1,0,2,7,0.06254,2.642,0.31271,0.22802,0.014052,0.023138,1.5397,1.8635,-1.2281,0.18331,-0.23381,-0.0087389,11.954,9.2257,0.65823,1.1032,0.094585,0.0096764,0,25.917,0.25,34.333,10.583,7.7333,4,4,3,3,2,3,0,0,0,1
36,1,0,2,8,1.8513,0.70877,0.18331,0.014327,0.018608,0.022403,1.1341,2.285,-1.3122,0.2262,-0.14122,-0.013694,9.6134,9.7691,0.7237,1.1709,0.079798,0.0087174,0.33333,19.583,4.8333,45.167,10.667,11.822,4,4,3,3,3,3,0,0,0,1
36,1,0,2,9,0.069524,2.8703,0.52232,0.026542,0.01605,0.02216,2.8646,2.7318,-2.4663,0.26868,-0.31985,-0.029882,15.266,12.115,0.61362,1.4539,0.051738,0.0060564,3,56.417,48.667,62.5,11.167,26.2,4,4,3,3,2,2,0,0,0,1
36,1,0,2,10,0.093697,1.4845,0.79373,0.026855,0.021993,0.022016,1.8972,1.5808,-0.75777,0.18721,-0.22579,-0.029644,13.298,10.825,0.771,1.267,0.040839,0.00315,0,27.667,13.75,45,12.417,16.289,4,4,3,3,2,2,0,0,0,1
36,1,0,2,11,0.061743,1.3647,0.56737,0.029345,0.012339,0.017714,3.0122,2.5851,-2.1649,0.28086,-0.38006,-0.035434,17.369,12.311,0.38029,1.522,0.037932,0.0045948,0,17.5,9.3333,39.167,13.167,11.267,4,4,3,3,3,2,0,0,0,2
36,1,0,2,12,0.27486,0.68449,0.38422,0.017926,0.016671,0.018959,3.8079,3.228,-1.7571,0.38462,-0.41958,-0.031132,12.975,10.553,0.42951,1.2278,0.021107,0.0028392,0,23.25,14.917,50.25,15.25,17.778,4,4,3,3,2,2,0,0,1,2
36,1,0,2,13,0.13548,1.2843,0.36121,0.016882,0.010126,0.010833,1.7078,1.6753,0.1826,0.18381,-0.23599,-0.015289,10.844,8.7924,1.5122,1.0137,0.064162,0.0041368,0,14.5,3,42.667,12.417,13.867,4,4,3,3,2,3,0,0,1,2
36,1,0,2,14,1.7581,0.6624,0.37914,0.010124,0.013665,0.015664,2.6969,0.97451,-0.80656,0.10197,-0.44645,-0.030178,16.346,6.4054,0.42519,0.76539,0.048255,0.010659,0,13.75,5.5,37.25,11.167,8.8667,4,4,3,3,3,2,0,0,0,2
36,1,0,2,15,0.2446,1.9825,0.90852,0.57873,0.4419,0.46398,1.8979,1.956,-0.16822,0.21808,-0.28538,-0.023788,12.242,8.6473,3.5359,0.99798,0.065626,0.013198,0,11.417,1,17,6.5833,4.3816,4,4,3,3,2,2,0,1,0,2
37,1,1,2,1,0.63874,2.5157,1.6947,1.4945,0.52906,0.744,4.4068,1.2188,-1.8842,0.12855,-0.52798,-0.042381,24.593,10.268,2.2932,1.229,0.050412,0.016406,0.41667,58.167,52,13.417,24.333,33.622,1,1,1,1,4,2,0,0,1,2
37,1,1,2,2,0.2592,0.42157,2.2866,0.9868,0.32499,0.38258,4.0392,1.6164,-1.1031,0.2316,-0.37143,-0.049537,21.064,16.412,0.54591,1.9543,0.024529,0.0069456,1.3333,38.417,11.917,34.167,8.75,8.4,1,1,1,1,4,2,0,0,0,2
37,1,1,2,3,0.18331,0.67535,0.44908,0.22278,0.073979,0.52559,3.0114,1.5986,-0.80874,0.1696,-0.32084,-0.035914,18.755,12.431,0.64048,1.4672,0.046351,0.0026705,0.5,8.0833,5,39.25,6.5833,6.5526,1,1,1,1,4,2,0,0,0,2
37,1,1,2,4,0.11355,0.86288,1.033,0.2272,0.45049,0.96528,3.2394,2.2265,-1.6758,0.26702,-0.28799,-0.037246,19.314,18.932,0.45058,2.2356,0.022066,0.0014442,1.75,50.25,2.5,41.417,5.625,6.3026,1,1,1,1,4,2,0,0,0,2
37,1,1,2,5,0.09657,1.2568,1.2635,0.80752,0.44043,1.5716,4.2442,0.68136,-0.89913,0.080456,-0.45479,-0.082578,24.622,3.9915,1.3717,0.79741,0.02396,0.0035337,2,65.667,1.6667,27.25,5.75,6.1184,1,1,1,1,4,2,0,0,0,3
37,1,1,2,6,0.096226,1.5762,0.38479,1.0494,0.356,0.73126,2.8253,1.2414,-0.20555,0.16037,-0.31364,-0.04611,16.602,9.3326,0.87736,1.1147,0.032205,0.0028848,2.5,47.25,2.5833,31.333,6.8333,5.9737,1,1,1,1,4,2,0,0,0,2
37,1,1,2,7,0.11994,1.6598,0.91854,1.289,1.1058,1.9602,4.0118,2.0557,-0.66084,0.23656,-0.39684,-0.04726,20.429,18.533,0.71142,2.142,0.032907,0.0014855,2.0833,54.75,16.833,24.75,7.0833,5.3684,1,1,1,1,3,3,0,0,0,2
37,1,1,2,8,0.23069,1.7763,0.30273,0.5468,0.43915,0.58222,4.3749,3.4726,-2.9056,0.36301,-0.54494,-0.051637,23.308,18.899,0.084578,2.2303,0.061606,0.0029019,1.8333,48.167,39.75,24.5,8.5833,13.978,1,1,1,1,3,2,0,0,0,1
37,1,1,2,9,0.80888,1.5787,0.42022,0.36933,0.50533,0.40914,3.5124,2.4835,-2.7084,0.23203,-0.53925,-0.091469,31.103,15.521,1.0333,1.9359,0.10884,0.0041267,0.33333,41.417,23.917,33.583,8.4167,11.622,1,1,1,1,4,2,0,0,0,2
37,1,1,2,10,0.10501,2.0756,1.3981,0.74892,0.46586,1.104,3.3601,1.9949,-1.4958,0.19519,-0.42142,-0.061125,23.866,13.935,0.66125,1.5173,0.061617,0.0025109,5.8333,43.833,9.5833,31.5,7.5833,12.778,1,1,1,1,4,2,0,0,0,2
37,1,1,2,11,0.16402,0.8112,0.3585,1.0566,1.0364,0.60512,2.7357,1.2465,-1.1397,0.24113,-0.26049,-0.036084,19.467,14.526,0.66881,1.8064,0.028815,0.00088363,3,71.75,46.583,21.667,8.8333,11.089,1,1,1,1,3,2,0,0,0,2
37,1,1,2,12,0.13516,0.61002,0.58476,0.60681,0.78803,0.45137,4.2232,1.4049,-3.7832,0.36555,-0.48117,-0.039337,21.33,16.176,1.5018,2.0288,0.019809,0.0016959,1.3333,42.167,20.083,33.25,9.3333,8.5395,1,1,1,1,4,2,0,0,0,2
37,1,1,2,13,0.16481,0.71691,0.16615,0.56586,1.9114,0.19386,3.7869,3.1664,-2.8207,0.31851,-0.42503,-0.022482,17.929,18.688,0.77158,2.2472,0.027359,0.0044586,0.58333,43.333,9.6667,35.5,9.1667,8.6444,1,1,1,1,4,2,0,0,0,2
37,1,1,2,14,0.31411,0.88987,0.15648,0.20279,0.91814,0.40289,2.4149,2.3016,-3.0835,0.3558,-0.33628,-0.025657,18.554,18.821,0.80118,2.2895,0.077278,0.0035626,1.1667,56,17.417,34.75,6.9167,10.133,1,1,1,1,4,2,0,0,0,2
38,1,0,2,1,1.0762,2.4509,0.65479,0.0060624,0.0059466,0.10706,2.7007,1.6349,-0.02931,0.2248,-0.34132,-0.02997,15.531,9.332,1.4207,1.0859,0.051001,0.011121,0,21.417,7.6667,16.833,4.75,11.422,8,8,5,7,2,2,0,0,0,2
38,1,0,2,2,0.13849,1.4996,0.56547,0.029665,0.015719,0.66138,3.2832,1.5803,2.0771,0.15204,-0.44281,-0.053072,16.627,7.1724,8.0429,0.89022,0.068847,0.007334,0,39.417,1.25,1.4167,4.4375,4.3158,8,8,5,7,3,2,0,0,0,2
38,1,0,2,3,1.3244,0.42652,0.43422,0.015522,0.050771,0.72363,3.0505,0.27285,0.84142,0.081677,-0.42532,-0.05936,14.179,4.5128,6.6251,0.61047,0.098958,0.0083013,0,65.417,7.9167,3.25,5.0625,4.4079,8,8,5,7,3,2,0,0,0,2
38,1,0,2,4,0.66908,2.7082,0.59862,0.18421,0.064028,1.2129,4.6916,1.4134,1.0531,0.12731,-0.49947,-0.073146,16.832,7.5905,7.3185,0.88729,0.0504,0.0091057,0,63.417,9.6667,5.4167,5,4.5,8,8,5,7,3,2,0,0,0,2
38,1,0,2,5,0.58841,1.2831,0.22174,0.35229,0.37616,3.1759,2.1819,-0.091489,0.098441,0.010876,-0.29373,-0.023867,12.14,5.0639,11.105,0.80307,0.05442,0.041136,0.41667,27.417,10.583,4.5,5,4.4474,8,8,5,7,3,2,0,0,0,2
38,1,0,2,6,2.4577,0.49839,0.4608,0.021045,0.16448,0.85276,3.1141,-0.34388,1.1408,-0.010165,-0.39199,-0.050779,13.381,0.93771,6.8574,0.20599,0.063891,0.0078107,0,51.083,10.917,9.0833,4.875,4.6053,8,8,5,7,2,2,0,1,0,1
38,1,0,2,7,2.1145,0.33266,0.50536,0.014102,0.085969,0.31106,3.5905,0.2947,0.81049,0.0052539,-0.473,-0.065124,15.378,2.8136,10.093,0.33093,0.062205,0.008326,0,56.083,17,9.1667,5.375,4.6711,8,8,5,7,3,2,0,0,0,1
38,1,0,2,8,0.29387,0.65282,0.38151,0.47412,0.12369,1.9929,2.2415,0.3994,0.6415,0.037465,-0.21442,-0.030485,12.916,1.8796,4.7844,0.33416,0.051866,0.011128,0,20.5,2.3333,5.5833,5,4.9342,8,8,5,7,3,2,0,0,0,2
38,1,0,2,9,1.4262,1.4895,0.42361,0.029291,0.029187,0.24276,2.5643,-0.66302,0.60652,-0.015447,-0.3531,-0.06041,11.952,2.8399,5.3293,0.38222,0.082525,0.0054555,0,43.333,11.333,7.3333,4.625,4.2895,8,8,5,7,3,3,0,0,0,2
38,1,0,2,10,2.2985,0.49993,0.21223,0.0045584,0.0052364,0.066255,2.7371,0.50524,0.98052,0.087306,-0.28461,-0.032798,11.928,3.8425,3.3332,0.52028,0.056265,0.0083673,0,78.917,26.333,8,5.3125,4.2237,8,8,5,7,2,2,0,0,0,1
38,1,0,2,11,3.0805,0.47877,0.45148,0.014468,0.61976,0.34692,4.4527,0.24203,1.1122,-0.04541,-0.41143,-0.065822,13.59,4.1958,7.0816,0.45536,0.0031828,0.0036038,0,39.583,22.833,5.75,5.3125,4.2105,8,8,5,7,2,2,0,0,0,1
38,1,0,2,12,0.38188,1.9145,0.61451,0.056041,0.035722,1.448,2.6582,-0.056708,1.1336,-0.011856,-0.27134,-0.042717,12.212,1.6419,7.2174,0.2671,0.04671,0.013193,0,64.833,16,3.6667,5.625,4.1711,8,8,5,7,3,2,0,0,0,1
38,1,0,2,13,0.87953,0.77837,0.30302,0.01143,0.011548,0.33599,2.8233,-0.46667,1.0931,-0.046926,-0.36089,-0.047706,10.857,1.5354,11.078,0.22493,0.055141,0.0054587,0,89.5,18.417,5.1667,5.375,4.2632,8,8,5,7,2,2,0,0,0,1
38,1,0,2,14,0.19398,1.0428,0.35052,0.021598,0.017898,0.50467,2.8117,0.39828,0.61515,0.058619,-0.31073,-0.056673,15.132,2.136,4.4112,0.33868,0.050387,0.010505,0,99.833,20.333,4.3333,5.5625,4.3421,8,8,5,7,3,2,0,0,0,1
38,1,0,2,15,1.2299,0.85852,0.45785,0.018289,0.023613,0.67338,3.37,1.1916,1.617,0.048927,-0.39018,-0.057988,17.43,5.1806,11.532,0.62527,0.053952,0.018544,0,60.083,13.333,7.0833,5,4.3684,8,8,5,7,2,2,0,0,1,2
39,0,0,2,1,0.9667,1.1076,0.20676,0.12275,0.30166,1.1914,4.3229,-1.577,0.45384,-0.19646,-0.55396,-0.061729,13.349,0.90818,5.1928,0.067871,0.037232,0.0034962,0,7.5,1.5833,1.0833,5.3125,6.6316,54,54,54,32,2,1,1,1,1,1
39,0,0,2,2,1.4513,1.2081,0.4531,0.38296,0.80276,1.0229,2.1233,0.5556,0.78156,0.015956,-0.30435,-0.0307,11.563,2.2645,5.3043,0.15662,0.059429,0.0057727,0,28.5,38.75,11.833,4.5625,6.2105,54,54,54,32,3,2,0,0,0,1
39,0,0,2,3,1.4765,1.8711,0.75297,0.42282,1.5224,1.2302,3.2487,0.53227,0.91044,-0.017457,-0.40274,-0.04368,13.592,2.2004,6.8565,0.13933,0.046333,0.0070198,0,14.167,10.583,3.25,6.6667,6.1974,54,54,54,32,2,1,1,1,1,2
39,0,0,2,4,1.5172,1.8287,0.92859,0.57215,2.3276,1.7451,4.0016,1.2829,1.2752,0.035485,-0.4882,-0.046462,15.33,4.7559,6.5133,0.5525,0.048621,0.0065445,0,14,13.333,3,4.9167,6.2105,54,54,54,32,3,2,0,0,0,2
39,0,0,2,5,1.9426,1.0483,0.60119,0.21238,1.2793,1.117,4.6803,-0.47704,-0.53673,-0.041782,-0.59145,-0.037388,17.657,2.6086,1.6782,0.21193,0.044504,0.0072531,0,24,15.75,3.5,4.6875,6.2105,54,54,54,32,3,2,0,0,0,2
39,0,0,2,6,0.30406,0.11184,0.51609,0.45376,0.53524,1.1708,4.5305,0.6537,1.0196,0.058426,-0.55544,-0.047533,18.102,4.6003,10.195,0.62787,0.050652,0.011503,0,29.5,44.667,9.6667,5.0625,6.0444,54,54,54,32,3,2,0,1,0,1
39,0,0,2,7,0.45794,0.14565,0.33918,0.77299,0.82443,2.1524,4.2688,0.27883,0.70805,-0.00034222,-0.52168,-0.067119,17.427,2.4653,10.566,0.21697,0.040053,0.0087443,0,27.167,15.833,2.75,4.8125,6.1579,54,54,54,32,2,2,0,0,0,1
39,0,0,2,8,0.56913,0.25342,0.48186,0.015317,0.31114,0.41422,3.8541,0.54441,0.85063,0.031749,-0.46579,-0.045161,13.866,3.0281,5.7617,0.32752,0.045737,0.011272,0,7.5833,31.417,5,5,5.4079,54,54,54,32,3,2,0,0,1,1
39,0,0,2,9,1.3883,0.88949,1.1776,0.40358,2.0303,1.4807,3.6719,0.66468,0.248,0.055864,-0.46412,-0.034673,15.705,2.4542,5.623,0.28649,0.046183,0.0059094,0,12.917,1.0833,1.6667,5,5.3816,54,54,54,32,3,2,0,0,0,2
40,1,0,2,1,1.166,1.8812,0.28967,0.32226,0.34542,0.67553,4.9363,2.1448,-1.5354,0.25448,-0.48143,-0.012772,20.469,10.115,0.75253,1.1984,0.031144,0.029043,0.33333,44.917,27.417,6.5833,15.333,3.9474,8,6,8,5,4,2,0,0,0,2
40,1,0,2,2,1.6146,0.45574,0.19686,0.11142,0.48359,0.42366,3.0995,2.0144,0.27109,0.19488,-0.39037,-0.013123,17.789,7.9527,2.6546,0.92333,0.061845,0.012472,1,29.75,33.75,8.9167,11.167,3.9868,8,6,8,5,4,2,0,0,0,2
40,1,0,2,3,0.88514,0.59713,0.24402,0.014499,0.018122,0.17546,2.7643,1.5927,-0.40639,0.13017,-0.37642,-0.019293,16.635,6.1769,2.2928,0.68202,0.061786,0.017067,0,7.25,43.75,13.5,8.0833,4.0263,8,6,8,5,3,2,0,0,0,2
40,1,0,2,4,0.2834,1.5941,0.64989,0.13232,0.084297,0.10107,2.8268,1.2943,-0.80182,0.11492,-0.34315,-0.020778,16.085,5.6694,1.211,0.62527,0.059039,0.029678,0.41667,66.833,95.083,5.4167,6.6667,4,8,6,8,5,3,2,0,0,0,1
40,1,0,2,5,0.49158,0.93855,0.53452,0.0079912,0.0084314,0.029265,3.4108,1.1635,0.44847,0.12177,-0.38166,-0.023852,19.109,5.4558,5.1741,0.62766,0.030488,0.012645,0.5,10.667,71.083,7.1667,5.625,4.0132,8,6,8,5,3,2,0,0,0,2
40,1,0,2,6,0.79211,0.85555,0.51628,0.0069033,0.0073124,0.029046,2.1894,0.95591,-0.13862,0.063788,-0.27837,-0.018937,16.753,4.2227,1.3849,0.46025,0.067797,0.012549,0.25,3.5625,66.083,6.5,5.4375,4.0526,8,6,8,5,2,2,0,0,0,1
40,1,0,2,7,0.57406,1.1342,0.34541,0.00070962,0.00069915,0.0017765,3.3031,0.99108,0.5266,0.080038,-0.37413,-0.032596,18.008,4.29,4.375,0.48841,0.036367,0.012734,0.25,4.9375,53.833,9.25,8.4167,4.0658,8,6,8,5,2,2,0,1,0,1
40,1,0,2,8,0.18213,2.0233,0.67509,0.21352,0.14401,0.23288,4.0294,1.242,0.062695,0.095477,-0.61566,-0.030751,20.466,5.5982,1.5096,0.62306,0.043006,0.016923,0.33333,76.833,67.167,12.333,10.417,4.0658,8,6,8,5,2,2,0,0,0,1
40,1,0,2,9,0.46159,1.1022,0.37977,0.012391,0.013093,0.04105,3.9573,-0.086697,0.3115,-0.043991,-0.44416,-0.021207,22.776,4.3635,7.8581,0.4679,0.034946,0.020996,0.58333,60.833,73.333,9.25,7.3333,4.0921,8,6,8,5,3,2,0,0,0,1
40,1,0,2,10,0.37362,0.86989,0.3094,0.0014702,0.0014686,0.00077196,4.8893,1.0269,0.27976,0.072129,-0.54538,-0.041159,22.576,6.6321,7.7921,0.72753,0.052323,0.031015,1.25,50.833,99.333,8.5,7.0833,4.1333,8,6,8,5,3,2,0,0,0,1
40,1,0,2,11,0.3352,0.77247,0.51264,0.0058867,0.0043125,0.015193,4.4833,1.2011,-0.037161,0.096386,-0.55386,-0.035457,20.455,6.1351,4.4466,0.7043,0.044974,0.03004,0.25,6,64.75,8,6.9167,4.1316,8,6,8,5,2,2,0,0,1,1
40,1,0,2,12,0.29093,1.6608,0.91647,0.56291,0.30339,0.70348,3.7193,-0.91221,-0.64262,-0.14226,-0.50504,0.0037406,17.466,3.4752,5.0311,0.35789,0.1157,0.18343,0.75,52.333,38.333,5.3333,11.5,3.9737,8,6,8,5,1,1,0,1,1,1
